row_uid,facet,sample,score
1217,sympathy,2,85.0
1217,sympathy,3,85.0
1217,sympathy,4,85.0
1218,trust,0,75.0
1218,trust,1,75.0
1218,trust,2,75.0
1218,trust,3,75.0
1218,trust,4,75.0
1218,altruism,0,75.0
1218,altruism,1,75.0
1218,altruism,2,75.0
1218,altruism,3,80.0
1218,altruism,4,75.0
1218,cooperation,0,65.0
1218,cooperation,1,70.0
1218,cooperation,2,80.0
1218,cooperation,3,70.0
1218,cooperation,4,75.0
1218,modesty,0,65.0
1218,modesty,1,65.0
1218,modesty,2,65.0
1218,modesty,3,65.0
1218,modesty,4,65.0
1218,sympathy,0,65.0
1218,sympathy,1,65.0
1218,sympathy,2,65.0
1218,sympathy,3,65.0
1218,sympathy,4,75.0
1219,trust,0,60.0
1219,trust,1,60.0
1219,trust,2,65.0
1219,trust,3,60.0
1219,trust,4,60.0
1219,altruism,0,25.0
1219,altruism,1,25.0
1219,altruism,2,25.0
1219,altruism,3,25.0
1219,altruism,4,25.0
1219,cooperation,0,85.0
1219,cooperation,1,85.0
1219,cooperation,2,85.0
1219,cooperation,3,85.0
1219,cooperation,4,85.0
1219,modesty,0,65.0
1219,modesty,1,65.0
1219,modesty,2,75.0
1219,modesty,3,85.0
1219,modesty,4,85.0
1219,sympathy,0,25.0
1219,sympathy,1,25.0
1219,sympathy,2,25.0
1219,sympathy,3,25.0
1219,sympathy,4,25.0
1220,trust,0,45.0
1220,trust,1,65.0
1220,trust,2,45.0
1220,trust,3,45.0
1220,trust,4,65.0
1220,altruism,0,85.0
1220,altruism,1,85.0
1220,altruism,2,85.0
1220,altruism,3,85.0
1220,altruism,4,85.0
1220,cooperation,0,25.0
1220,cooperation,1,25.0
1220,cooperation,2,25.0
1220,cooperation,3,25.0
1220,cooperation,4,30.0
1220,modesty,0,35.0
1220,modesty,1,35.0
1220,modesty,2,30.0
1220,modesty,3,30.0
1220,modesty,4,30.0
1220,sympathy,0,45.0
1220,sympathy,1,25.0
1220,sympathy,2,45.0
1220,sympathy,3,45.0
1220,sympathy,4,45.0
1221,trust,0,25.0
1221,trust,1,45.0
1221,trust,2,25.0
1221,trust,3,25.0
1221,trust,4,25.0
1221,altruism,0,25.0
1221,altruism,1,25.0
1221,altruism,2,25.0
1221,altruism,3,25.0
1221,altruism,4,25.0
1221,cooperation,0,25.0
1221,cooperation,1,25.0
1221,cooperation,2,25.0
1221,cooperation,3,25.0
1221,cooperation,4,25.0
1221,modesty,0,30.0
1221,modesty,1,30.0
1221,modesty,2,40.0
1221,modesty,3,40.0
1221,modesty,4,30.0
1221,sympathy,0,25.0
1221,sympathy,1,25.0
1221,sympathy,2,25.0
1221,sympathy,3,25.0
1221,sympathy,4,25.0
1222,trust,0,65.0
1222,trust,1,65.0
1222,trust,2,65.0
1222,trust,3,65.0
1222,trust,4,65.0
1222,altruism,0,25.0
1222,altruism,1,25.0
1222,altruism,2,35.0
1222,altruism,3,25.0
1222,altruism,4,25.0
1222,cooperation,0,45.0
1222,cooperation,1,40.0
1222,cooperation,2,45.0
1222,cooperation,3,45.0
1222,cooperation,4,45.0
1222,modesty,0,65.0
1222,modesty,1,65.0
1222,modesty,2,65.0
1222,modesty,3,65.0
1222,modesty,4,65.0
1222,sympathy,0,65.0
1222,sympathy,1,65.0
1222,sympathy,2,65.0
1222,sympathy,3,65.0
1222,sympathy,4,65.0
1223,trust,0,70.0
1223,trust,1,75.0
1223,trust,2,65.0
1223,trust,3,75.0
1223,trust,4,75.0
1223,altruism,0,85.0
1223,altruism,1,75.0
1223,altruism,2,85.0
1223,altruism,3,85.0
1223,altruism,4,75.0
1223,cooperation,0,85.0
1223,cooperation,1,85.0
1223,cooperation,2,85.0
1223,cooperation,3,85.0
1223,cooperation,4,85.0
1223,modesty,0,85.0
1223,modesty,1,85.0
1223,modesty,2,85.0
1223,modesty,3,85.0
1223,modesty,4,85.0
1223,sympathy,0,65.0
1223,sympathy,1,65.0
1223,sympathy,2,65.0
1223,sympathy,3,65.0
1223,sympathy,4,65.0
1224,trust,0,90.0
1224,trust,1,90.0
1224,trust,2,90.0
1224,trust,3,90.0
1224,trust,4,90.0
1224,altruism,0,85.0
1224,altruism,1,90.0
1224,altruism,2,90.0
1224,altruism,3,90.0
1224,altruism,4,90.0
1224,cooperation,0,45.0
1224,cooperation,1,45.0
1224,cooperation,2,45.0
1224,cooperation,3,45.0
1224,cooperation,4,45.0
1224,modesty,0,45.0
1224,modesty,1,45.0
1224,modesty,2,65.0
1224,modesty,3,45.0
1224,modesty,4,55.0
1224,sympathy,0,65.0
1224,sympathy,1,85.0
1224,sympathy,2,75.0
1224,sympathy,3,75.0
1224,sympathy,4,75.0
1225,trust,0,75.0
1225,trust,1,70.0
1225,trust,2,75.0
1225,trust,3,75.0
1225,trust,4,70.0
1225,altruism,0,80.0
1225,altruism,1,75.0
1225,altruism,2,80.0
1225,altruism,3,85.0
1225,altruism,4,75.0
1225,cooperation,0,75.0
1225,cooperation,1,75.0
1225,cooperation,2,75.0
1225,cooperation,3,85.0
1225,cooperation,4,75.0
1225,modesty,0,65.0
1225,modesty,1,65.0
1225,modesty,2,65.0
1225,modesty,3,85.0
1225,modesty,4,65.0
1225,sympathy,0,65.0
1225,sympathy,1,70.0
1225,sympathy,2,65.0
1225,sympathy,3,65.0
1225,sympathy,4,65.0
1226,trust,0,85.0
1226,trust,1,85.0
1226,trust,2,85.0
1226,trust,3,85.0
1226,trust,4,85.0
1226,altruism,0,75.0
1226,altruism,1,75.0
1226,altruism,2,85.0
1226,altruism,3,85.0
1226,altruism,4,75.0
1226,cooperation,0,65.0
1226,cooperation,1,45.0
1226,cooperation,2,65.0
1226,cooperation,3,45.0
1226,cooperation,4,45.0
1226,modesty,0,45.0
1226,modesty,1,45.0
1226,modesty,2,45.0
1226,modesty,3,45.0
1226,modesty,4,65.0
1226,sympathy,0,65.0
1226,sympathy,1,65.0
1226,sympathy,2,65.0
1226,sympathy,3,65.0
1226,sympathy,4,65.0
1227,trust,0,75.0
1227,trust,1,80.0
1227,trust,2,85.0
1227,trust,3,75.0
1227,trust,4,75.0
1227,altruism,0,90.0
1227,altruism,1,90.0
1227,altruism,2,90.0
1227,altruism,3,90.0
1227,altruism,4,90.0
1227,cooperation,0,85.0
1227,cooperation,1,85.0
1227,cooperation,2,85.0
1227,cooperation,3,85.0
1227,cooperation,4,85.0
1227,modesty,0,65.0
1227,modesty,1,65.0
1227,modesty,2,65.0
1227,modesty,3,65.0
1227,modesty,4,65.0
1227,sympathy,0,90.0
1227,sympathy,1,90.0
1227,sympathy,2,90.0
1227,sympathy,3,90.0
1227,sympathy,4,90.0
1228,trust,0,90.0
1228,trust,1,90.0
1228,trust,2,90.0
1228,trust,3,90.0
1228,trust,4,90.0
1228,altruism,0,90.0
1228,altruism,1,90.0
1228,altruism,2,95.0
1228,altruism,3,95.0
1228,altruism,4,95.0
1228,cooperation,0,95.0
1228,cooperation,1,95.0
1228,cooperation,2,90.0
1228,cooperation,3,95.0
1228,cooperation,4,95.0
1228,modesty,0,65.0
1228,modesty,1,70.0
1228,modesty,2,75.0
1228,modesty,3,65.0
1228,modesty,4,65.0
1228,sympathy,0,90.0
1228,sympathy,1,90.0
1228,sympathy,2,90.0
1228,sympathy,3,90.0
1228,sympathy,4,90.0
1229,trust,0,85.0
1229,trust,1,80.0
1229,trust,2,80.0
1229,trust,3,75.0
1229,trust,4,85.0
1229,altruism,0,45.0
1229,altruism,1,45.0
1229,altruism,2,45.0
1229,altruism,3,45.0
1229,altruism,4,55.0
1229,cooperation,0,75.0
1229,cooperation,1,75.0
1229,cooperation,2,85.0
1229,cooperation,3,75.0
1229,cooperation,4,75.0
1229,modesty,0,65.0
1229,modesty,1,65.0
1229,modesty,2,45.0
1229,modesty,3,65.0
1229,modesty,4,65.0
1229,sympathy,0,45.0
1229,sympathy,1,45.0
1229,sympathy,2,45.0
1229,sympathy,3,45.0
1229,sympathy,4,45.0
1230,trust,0,85.0
1230,trust,1,85.0
1230,trust,2,85.0
1230,trust,3,85.0
1230,trust,4,85.0
1230,altruism,0,65.0
1230,altruism,1,65.0
1230,altruism,2,65.0
1230,altruism,3,65.0
1230,altruism,4,65.0
1230,cooperation,0,85.0
1230,cooperation,1,85.0
1230,cooperation,2,85.0
1230,cooperation,3,85.0
1230,cooperation,4,85.0
1230,modesty,0,85.0
1230,modesty,1,85.0
1230,modesty,2,85.0
1230,modesty,3,85.0
1230,modesty,4,85.0
1230,sympathy,0,65.0
1230,sympathy,1,65.0
1230,sympathy,2,65.0
1230,sympathy,3,65.0
1230,sympathy,4,65.0
1231,trust,0,85.0
1231,trust,1,85.0
1231,trust,2,85.0
1231,trust,3,85.0
1231,trust,4,75.0
1231,altruism,0,85.0
1231,altruism,1,85.0
1231,altruism,2,85.0
1231,altruism,3,85.0
1231,altruism,4,75.0
1231,cooperation,0,85.0
1231,cooperation,1,85.0
1231,cooperation,2,85.0
1231,cooperation,3,85.0
1231,cooperation,4,85.0
1231,modesty,0,85.0
1231,modesty,1,85.0
1231,modesty,2,85.0
1231,modesty,3,85.0
1231,modesty,4,85.0
1231,sympathy,0,85.0
1231,sympathy,1,85.0
1231,sympathy,2,85.0
1231,sympathy,3,85.0
1231,sympathy,4,85.0
1232,trust,0,60.0
1232,trust,1,65.0
1232,trust,2,60.0
1232,trust,3,60.0
1232,trust,4,65.0
1232,altruism,0,45.0
1232,altruism,1,45.0
1232,altruism,2,45.0
1232,altruism,3,45.0
1232,altruism,4,45.0
1232,cooperation,0,85.0
1232,cooperation,1,85.0
1232,cooperation,2,75.0
1232,cooperation,3,85.0
1232,cooperation,4,85.0
1232,modesty,0,85.0
1232,modesty,1,85.0
1232,modesty,2,85.0
1232,modesty,3,85.0
1232,modesty,4,85.0
1232,sympathy,0,65.0
1232,sympathy,1,65.0
1232,sympathy,2,65.0
1232,sympathy,3,65.0
1232,sympathy,4,65.0
1233,trust,0,65.0
1233,trust,1,65.0
1233,trust,2,65.0
1233,trust,3,65.0
1233,trust,4,65.0
1233,altruism,0,45.0
1233,altruism,1,45.0
1233,altruism,2,45.0
1233,altruism,3,45.0
1233,altruism,4,45.0
1233,cooperation,0,75.0
1233,cooperation,1,75.0
1233,cooperation,2,85.0
1233,cooperation,3,85.0
1233,cooperation,4,85.0
1233,modesty,0,75.0
1233,modesty,1,75.0
1233,modesty,2,85.0
1233,modesty,3,85.0
1233,modesty,4,75.0
1233,sympathy,0,45.0
1233,sympathy,1,45.0
1233,sympathy,2,45.0
1233,sympathy,3,45.0
1233,sympathy,4,45.0
1234,trust,0,75.0
1234,trust,1,75.0
1234,trust,2,75.0
1234,trust,3,75.0
1234,trust,4,75.0
1234,altruism,0,65.0
1234,altruism,1,65.0
1234,altruism,2,65.0
1234,altruism,3,65.0
1234,altruism,4,65.0
1234,cooperation,0,90.0
1234,cooperation,1,90.0
1234,cooperation,2,90.0
1234,cooperation,3,90.0
1234,cooperation,4,85.0
1234,modesty,0,85.0
1234,modesty,1,85.0
1234,modesty,2,85.0
1234,modesty,3,85.0
1234,modesty,4,85.0
1234,sympathy,0,85.0
1234,sympathy,1,85.0
1234,sympathy,2,85.0
1234,sympathy,3,85.0
1234,sympathy,4,85.0
1235,trust,0,70.0
1235,trust,1,75.0
1235,trust,2,70.0
1235,trust,3,70.0
1235,trust,4,75.0
1235,altruism,0,75.0
1235,altruism,1,65.0
1235,altruism,2,70.0
1235,altruism,3,75.0
1235,altruism,4,75.0
1235,cooperation,0,85.0
1235,cooperation,1,85.0
1235,cooperation,2,85.0
1235,cooperation,3,85.0
1235,cooperation,4,85.0
1235,modesty,0,85.0
1235,modesty,1,85.0
1235,modesty,2,85.0
1235,modesty,3,85.0
1235,modesty,4,85.0
1235,sympathy,0,45.0
1235,sympathy,1,45.0
1235,sympathy,2,45.0
1235,sympathy,3,45.0
1235,sympathy,4,45.0
1236,trust,0,45.0
1236,trust,1,45.0
1236,trust,2,45.0
1236,trust,3,45.0
1236,trust,4,45.0
1236,altruism,0,65.0
1236,altruism,1,65.0
1236,altruism,2,45.0
1236,altruism,3,65.0
1236,altruism,4,45.0
1236,cooperation,0,75.0
1236,cooperation,1,75.0
1236,cooperation,2,75.0
1236,cooperation,3,85.0
1236,cooperation,4,85.0
1236,modesty,0,75.0
1236,modesty,1,85.0
1236,modesty,2,85.0
1236,modesty,3,85.0
1236,modesty,4,75.0
1236,sympathy,0,65.0
1236,sympathy,1,65.0
1236,sympathy,2,65.0
1236,sympathy,3,65.0
1236,sympathy,4,65.0
1237,trust,0,85.0
1237,trust,1,90.0
1237,trust,2,85.0
1237,trust,3,85.0
1237,trust,4,85.0
1237,altruism,0,90.0
1237,altruism,1,90.0
1237,altruism,2,90.0
1237,altruism,3,90.0
1237,altruism,4,90.0
1237,cooperation,0,85.0
1237,cooperation,1,85.0
1237,cooperation,2,90.0
1237,cooperation,3,85.0
1237,cooperation,4,90.0
1237,modesty,0,75.0
1237,modesty,1,75.0
1237,modesty,2,75.0
1237,modesty,3,75.0
1237,modesty,4,75.0
1237,sympathy,0,90.0
1237,sympathy,1,85.0
1237,sympathy,2,85.0
1237,sympathy,3,85.0
1237,sympathy,4,75.0
1238,trust,0,75.0
1238,trust,1,75.0
1238,trust,2,75.0
1238,trust,3,75.0
1238,trust,4,75.0
1238,altruism,0,85.0
1238,altruism,1,75.0
1238,altruism,2,75.0
1238,altruism,3,75.0
1238,altruism,4,65.0
1238,cooperation,0,85.0
1238,cooperation,1,85.0
1238,cooperation,2,85.0
1238,cooperation,3,85.0
1238,cooperation,4,85.0
1238,modesty,0,75.0
1238,modesty,1,85.0
1238,modesty,2,85.0
1238,modesty,3,85.0
1238,modesty,4,85.0
1238,sympathy,0,90.0
1238,sympathy,1,90.0
1238,sympathy,2,90.0
1238,sympathy,3,90.0
1238,sympathy,4,90.0
1239,trust,0,75.0
1239,trust,1,75.0
1239,trust,2,75.0
1239,trust,3,75.0
1239,trust,4,75.0
1239,altruism,0,75.0
1239,altruism,1,75.0
1239,altruism,2,85.0
1239,altruism,3,75.0
1239,altruism,4,75.0
1239,cooperation,0,90.0
1239,cooperation,1,90.0
1239,cooperation,2,90.0
1239,cooperation,3,90.0
1239,cooperation,4,90.0
1239,modesty,0,85.0
1239,modesty,1,85.0
1239,modesty,2,85.0
1239,modesty,3,85.0
1239,modesty,4,85.0
1239,sympathy,0,75.0
1239,sympathy,1,75.0
1239,sympathy,2,75.0
1239,sympathy,3,75.0
1239,sympathy,4,75.0
1240,trust,0,85.0
1240,trust,1,85.0
1240,trust,2,85.0
1240,trust,3,85.0
1240,trust,4,85.0
1240,altruism,0,90.0
1240,altruism,1,90.0
1240,altruism,2,90.0
1240,altruism,3,90.0
1240,altruism,4,90.0
1240,cooperation,0,85.0
1240,cooperation,1,85.0
1240,cooperation,2,85.0
1240,cooperation,3,85.0
1240,cooperation,4,85.0
1240,modesty,0,75.0
1240,modesty,1,75.0
1240,modesty,2,75.0
1240,modesty,3,75.0
1240,modesty,4,75.0
1240,sympathy,0,85.0
1240,sympathy,1,85.0
1240,sympathy,2,85.0
1240,sympathy,3,85.0
1240,sympathy,4,85.0
1241,trust,0,75.0
1241,trust,1,75.0
1241,trust,2,75.0
1241,trust,3,75.0
1241,trust,4,75.0
1241,altruism,0,85.0
1241,altruism,1,85.0
1241,altruism,2,85.0
1241,altruism,3,85.0
1241,altruism,4,85.0
1241,cooperation,0,85.0
1241,cooperation,1,85.0
1241,cooperation,2,85.0
1241,cooperation,3,85.0
1241,cooperation,4,85.0
1241,modesty,0,75.0
1241,modesty,1,75.0
1241,modesty,2,75.0
1241,modesty,3,75.0
1241,modesty,4,75.0
1241,sympathy,0,85.0
1241,sympathy,1,85.0
1241,sympathy,2,85.0
1241,sympathy,3,85.0
1241,sympathy,4,85.0
1242,trust,0,75.0
1242,trust,1,75.0
1242,trust,2,75.0
1242,trust,3,75.0
1242,trust,4,75.0
1242,altruism,0,90.0
1242,altruism,1,85.0
1242,altruism,2,85.0
1242,altruism,3,85.0
1242,altruism,4,85.0
1242,cooperation,0,85.0
1242,cooperation,1,85.0
1242,cooperation,2,85.0
1242,cooperation,3,85.0
1242,cooperation,4,85.0
1242,modesty,0,85.0
1242,modesty,1,85.0
1242,modesty,2,85.0
1242,modesty,3,85.0
1242,modesty,4,85.0
1242,sympathy,0,65.0
1242,sympathy,1,65.0
1242,sympathy,2,65.0
1242,sympathy,3,75.0
1242,sympathy,4,65.0
1243,trust,0,90.0
1243,trust,1,85.0
1243,trust,2,85.0
1243,trust,3,90.0
1243,trust,4,90.0
1243,altruism,0,90.0
1243,altruism,1,90.0
1243,altruism,2,85.0
1243,altruism,3,90.0
1243,altruism,4,90.0
1243,cooperation,0,85.0
1243,cooperation,1,85.0
1243,cooperation,2,85.0
1243,cooperation,3,85.0
1243,cooperation,4,85.0
1243,modesty,0,85.0
1243,modesty,1,85.0
1243,modesty,2,75.0
1243,modesty,3,85.0
1243,modesty,4,85.0
1243,sympathy,0,65.0
1243,sympathy,1,65.0
1243,sympathy,2,65.0
1243,sympathy,3,65.0
1243,sympathy,4,65.0
1244,trust,0,75.0
1244,trust,1,75.0
1244,trust,2,75.0
1244,trust,3,75.0
1244,trust,4,75.0
1244,altruism,0,45.0
1244,altruism,1,45.0
1244,altruism,2,45.0
1244,altruism,3,45.0
1244,altruism,4,45.0
1244,cooperation,0,85.0
1244,cooperation,1,85.0
1244,cooperation,2,85.0
1244,cooperation,3,85.0
1244,cooperation,4,85.0
1244,modesty,0,85.0
1244,modesty,1,75.0
1244,modesty,2,85.0
1244,modesty,3,75.0
1244,modesty,4,75.0
1244,sympathy,0,75.0
1244,sympathy,1,75.0
1244,sympathy,2,75.0
1244,sympathy,3,75.0
1244,sympathy,4,75.0
1245,trust,0,85.0
1245,trust,1,85.0
1245,trust,2,85.0
1245,trust,3,85.0
1245,trust,4,75.0
1245,altruism,0,90.0
1245,altruism,1,85.0
1245,altruism,2,90.0
1245,altruism,3,85.0
1245,altruism,4,85.0
1245,cooperation,0,85.0
1245,cooperation,1,85.0
1245,cooperation,2,85.0
1245,cooperation,3,85.0
1245,cooperation,4,85.0
1245,modesty,0,85.0
1245,modesty,1,85.0
1245,modesty,2,85.0
1245,modesty,3,85.0
1245,modesty,4,85.0
1245,sympathy,0,85.0
1245,sympathy,1,85.0
1245,sympathy,2,85.0
1245,sympathy,3,85.0
1245,sympathy,4,85.0
1246,trust,0,75.0
1246,trust,1,70.0
1246,trust,2,75.0
1246,trust,3,65.0
1246,trust,4,65.0
1246,altruism,0,75.0
1246,altruism,1,75.0
1246,altruism,2,75.0
1246,altruism,3,75.0
1246,altruism,4,75.0
1246,cooperation,0,85.0
1246,cooperation,1,85.0
1246,cooperation,2,85.0
1246,cooperation,3,85.0
1246,cooperation,4,85.0
1246,modesty,0,85.0
1246,modesty,1,85.0
1246,modesty,2,85.0
1246,modesty,3,85.0
1246,modesty,4,85.0
1246,sympathy,0,85.0
1246,sympathy,1,85.0
1246,sympathy,2,85.0
1246,sympathy,3,85.0
1246,sympathy,4,85.0
1247,trust,0,70.0
1247,trust,1,70.0
1247,trust,2,75.0
1247,trust,3,70.0
1247,trust,4,70.0
1247,altruism,0,75.0
1247,altruism,1,75.0
1247,altruism,2,75.0
1247,altruism,3,75.0
1247,altruism,4,75.0
1247,cooperation,0,75.0
1247,cooperation,1,75.0
1247,cooperation,2,85.0
1247,cooperation,3,75.0
1247,cooperation,4,75.0
1247,modesty,0,75.0
1247,modesty,1,85.0
1247,modesty,2,85.0
1247,modesty,3,85.0
1247,modesty,4,75.0
1247,sympathy,0,75.0
1247,sympathy,1,75.0
1247,sympathy,2,75.0
1247,sympathy,3,75.0
1247,sympathy,4,75.0
1248,trust,0,85.0
1248,trust,1,75.0
1248,trust,2,75.0
1248,trust,3,85.0
1248,trust,4,75.0
1248,altruism,0,85.0
1248,altruism,1,85.0
1248,altruism,2,85.0
1248,altruism,3,85.0
1248,altruism,4,85.0
1248,cooperation,0,90.0
1248,cooperation,1,90.0
1248,cooperation,2,90.0
1248,cooperation,3,90.0
1248,cooperation,4,90.0
1248,modesty,0,90.0
1248,modesty,1,90.0
1248,modesty,2,90.0
1248,modesty,3,90.0
1248,modesty,4,90.0
1248,sympathy,0,85.0
1248,sympathy,1,85.0
1248,sympathy,2,85.0
1248,sympathy,3,85.0
1248,sympathy,4,85.0
1249,trust,0,75.0
1249,trust,1,85.0
1249,trust,2,75.0
1249,trust,3,75.0
1249,trust,4,75.0
1249,altruism,0,65.0
1249,altruism,1,65.0
1249,altruism,2,65.0
1249,altruism,3,65.0
1249,altruism,4,65.0
1249,cooperation,0,85.0
1249,cooperation,1,85.0
1249,cooperation,2,85.0
1249,cooperation,3,85.0
1249,cooperation,4,85.0
1249,modesty,0,65.0
1249,modesty,1,65.0
1249,modesty,2,65.0
1249,modesty,3,65.0
1249,modesty,4,75.0
1249,sympathy,0,65.0
1249,sympathy,1,65.0
1249,sympathy,2,65.0
1249,sympathy,3,65.0
1249,sympathy,4,65.0
1250,trust,0,85.0
1250,trust,1,85.0
1250,trust,2,85.0
1250,trust,3,85.0
1250,trust,4,85.0
1250,altruism,0,75.0
1250,altruism,1,75.0
1250,altruism,2,75.0
1250,altruism,3,85.0
1250,altruism,4,75.0
1250,cooperation,0,85.0
1250,cooperation,1,85.0
1250,cooperation,2,85.0
1250,cooperation,3,85.0
1250,cooperation,4,85.0
1250,modesty,0,85.0
1250,modesty,1,85.0
1250,modesty,2,85.0
1250,modesty,3,85.0
1250,modesty,4,85.0
1250,sympathy,0,85.0
1250,sympathy,1,75.0
1250,sympathy,2,85.0
1250,sympathy,3,75.0
1250,sympathy,4,75.0
1251,trust,0,45.0
1251,trust,1,65.0
1251,trust,2,45.0
1251,trust,3,45.0
1251,trust,4,45.0
1251,altruism,0,45.0
1251,altruism,1,45.0
1251,altruism,2,45.0
1251,altruism,3,45.0
1251,altruism,4,45.0
1251,cooperation,0,65.0
1251,cooperation,1,65.0
1251,cooperation,2,65.0
1251,cooperation,3,75.0
1251,cooperation,4,65.0
1251,modesty,0,85.0
1251,modesty,1,75.0
1251,modesty,2,75.0
1251,modesty,3,75.0
1251,modesty,4,75.0
1251,sympathy,0,65.0
1251,sympathy,1,45.0
1251,sympathy,2,45.0
1251,sympathy,3,65.0
1251,sympathy,4,45.0
1252,trust,0,75.0
1252,trust,1,65.0
1252,trust,2,65.0
1252,trust,3,65.0
1252,trust,4,65.0
1252,altruism,0,45.0
1252,altruism,1,45.0
1252,altruism,2,65.0
1252,altruism,3,65.0
1252,altruism,4,65.0
1252,cooperation,0,85.0
1252,cooperation,1,85.0
1252,cooperation,2,85.0
1252,cooperation,3,85.0
1252,cooperation,4,85.0
1252,modesty,0,85.0
1252,modesty,1,85.0
1252,modesty,2,85.0
1252,modesty,3,85.0
1252,modesty,4,85.0
1252,sympathy,0,75.0
1252,sympathy,1,75.0
1252,sympathy,2,75.0
1252,sympathy,3,75.0
1252,sympathy,4,75.0
1253,trust,0,75.0
1253,trust,1,70.0
1253,trust,2,75.0
1253,trust,3,75.0
1253,trust,4,75.0
1253,altruism,0,85.0
1253,altruism,1,85.0
1253,altruism,2,85.0
1253,altruism,3,85.0
1253,altruism,4,85.0
1253,cooperation,0,85.0
1253,cooperation,1,85.0
1253,cooperation,2,85.0
1253,cooperation,3,85.0
1253,cooperation,4,85.0
1253,modesty,0,85.0
1253,modesty,1,85.0
1253,modesty,2,85.0
1253,modesty,3,85.0
1253,modesty,4,85.0
1253,sympathy,0,75.0
1253,sympathy,1,75.0
1253,sympathy,2,75.0
1253,sympathy,3,75.0
1253,sympathy,4,75.0
1254,trust,0,85.0
1254,trust,1,75.0
1254,trust,2,75.0
1254,trust,3,75.0
1254,trust,4,75.0
1254,altruism,0,75.0
1254,altruism,1,70.0
1254,altruism,2,70.0
1254,altruism,3,75.0
1254,altruism,4,75.0
1254,cooperation,0,90.0
1254,cooperation,1,90.0
1254,cooperation,2,90.0
1254,cooperation,3,90.0
1254,cooperation,4,90.0
1254,modesty,0,85.0
1254,modesty,1,85.0
1254,modesty,2,85.0
1254,modesty,3,85.0
1254,modesty,4,85.0
1254,sympathy,0,65.0
1254,sympathy,1,65.0
1254,sympathy,2,75.0
1254,sympathy,3,65.0
1254,sympathy,4,75.0
1255,trust,0,75.0
1255,trust,1,75.0
1255,trust,2,75.0
1255,trust,3,75.0
1255,trust,4,75.0
1255,altruism,0,85.0
1255,altruism,1,75.0
1255,altruism,2,85.0
1255,altruism,3,75.0
1255,altruism,4,75.0
1255,cooperation,0,85.0
1255,cooperation,1,85.0
1255,cooperation,2,85.0
1255,cooperation,3,85.0
1255,cooperation,4,85.0
1255,modesty,0,75.0
1255,modesty,1,85.0
1255,modesty,2,75.0
1255,modesty,3,75.0
1255,modesty,4,75.0
1255,sympathy,0,65.0
1255,sympathy,1,65.0
1255,sympathy,2,65.0
1255,sympathy,3,65.0
1255,sympathy,4,65.0
1256,trust,0,85.0
1256,trust,1,85.0
1256,trust,2,85.0
1256,trust,3,85.0
1256,trust,4,85.0
1256,altruism,0,85.0
1256,altruism,1,85.0
1256,altruism,2,85.0
1256,altruism,3,85.0
1256,altruism,4,85.0
1256,cooperation,0,85.0
1256,cooperation,1,85.0
1256,cooperation,2,85.0
1256,cooperation,3,85.0
1256,cooperation,4,85.0
1256,modesty,0,85.0
1256,modesty,1,85.0
1256,modesty,2,85.0
1256,modesty,3,85.0
1256,modesty,4,85.0
1256,sympathy,0,85.0
1256,sympathy,1,85.0
1256,sympathy,2,85.0
1256,sympathy,3,85.0
1256,sympathy,4,85.0
1257,trust,0,85.0
1257,trust,1,85.0
1257,trust,2,85.0
1257,trust,3,85.0
1257,trust,4,85.0
1257,altruism,0,85.0
1257,altruism,1,85.0
1257,altruism,2,85.0
1257,altruism,3,85.0
1257,altruism,4,85.0
1257,cooperation,0,90.0
1257,cooperation,1,90.0
1257,cooperation,2,90.0
1257,cooperation,3,90.0
1257,cooperation,4,90.0
1257,modesty,0,85.0
1257,modesty,1,85.0
1257,modesty,2,85.0
1257,modesty,3,75.0
1257,modesty,4,85.0
1257,sympathy,0,85.0
1257,sympathy,1,85.0
1257,sympathy,2,85.0
1257,sympathy,3,85.0
1257,sympathy,4,85.0
1258,trust,0,85.0
1258,trust,1,85.0
1258,trust,2,90.0
1258,trust,3,85.0
1258,trust,4,90.0
1258,altruism,0,85.0
1258,altruism,1,85.0
1258,altruism,2,90.0
1258,altruism,3,85.0
1258,altruism,4,90.0
1258,cooperation,0,90.0
1258,cooperation,1,90.0
1258,cooperation,2,90.0
1258,cooperation,3,90.0
1258,cooperation,4,90.0
1258,modesty,0,70.0
1258,modesty,1,65.0
1258,modesty,2,70.0
1258,modesty,3,65.0
1258,modesty,4,85.0
1258,sympathy,0,90.0
1258,sympathy,1,90.0
1258,sympathy,2,90.0
1258,sympathy,3,90.0
1258,sympathy,4,90.0
1259,trust,0,85.0
1259,trust,1,85.0
1259,trust,2,75.0
1259,trust,3,85.0
1259,trust,4,85.0
1259,altruism,0,70.0
1259,altruism,1,65.0
1259,altruism,2,75.0
1259,altruism,3,65.0
1259,altruism,4,65.0
1259,cooperation,0,85.0
1259,cooperation,1,85.0
1259,cooperation,2,85.0
1259,cooperation,3,85.0
1259,cooperation,4,85.0
1259,modesty,0,75.0
1259,modesty,1,75.0
1259,modesty,2,75.0
1259,modesty,3,70.0
1259,modesty,4,75.0
1259,sympathy,0,65.0
1259,sympathy,1,45.0
1259,sympathy,2,45.0
1259,sympathy,3,45.0
1259,sympathy,4,45.0
1260,trust,0,20.0
1260,trust,1,25.0
1260,trust,2,25.0
1260,trust,3,25.0
1260,trust,4,25.0
1260,altruism,0,65.0
