row_uid,facet,mean,std,count,train_axis,pole,item_id,old_score
1079,cooperation,81.0,5.477225575051663,5,self-preservation,self-preservation-minus,agreeableness_0080,70.0
1079,modesty,67.0,4.47213595499958,5,self-preservation,self-preservation-minus,agreeableness_0080,70.0
1079,sympathy,67.0,4.47213595499958,5,self-preservation,self-preservation-minus,agreeableness_0080,70.0
1079,trust,81.0,5.477225575051663,5,self-preservation,self-preservation-minus,agreeableness_0080,70.0
1080,altruism,26.0,2.2360679774997894,5,self-preservation,self-preservation-plus,agreeableness_0051,65.0
1080,cooperation,79.0,5.477225575051661,5,self-preservation,self-preservation-plus,agreeableness_0051,65.0
1080,modesty,67.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0051,65.0
1080,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0051,65.0
1080,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0051,65.0
1081,altruism,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0052,55.0
1081,cooperation,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0052,55.0
1081,modesty,83.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0052,55.0
1081,sympathy,57.0,10.954451150103322,5,self-preservation,self-preservation-plus,agreeableness_0052,55.0
1081,trust,43.0,2.7386127875258306,5,self-preservation,self-preservation-plus,agreeableness_0052,55.0
1082,altruism,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0053,55.0
1082,cooperation,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0053,55.0
1082,modesty,86.0,2.2360679774997907,5,self-preservation,self-preservation-plus,agreeableness_0053,55.0
1082,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0053,55.0
1082,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0053,55.0
1083,altruism,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0054,58.0
1083,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0054,58.0
1083,modesty,72.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0054,58.0
1083,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0054,58.0
1083,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0054,58.0
1084,altruism,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0055,68.0
1084,cooperation,83.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0055,68.0
1084,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0055,68.0
1084,sympathy,49.0,8.94427190999916,5,self-preservation,self-preservation-plus,agreeableness_0055,68.0
1084,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0055,68.0
1085,altruism,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0056,68.0
1085,cooperation,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0056,68.0
1085,modesty,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0056,68.0
1085,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0056,68.0
1085,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0056,68.0
1086,altruism,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0057,45.0
1086,cooperation,83.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0057,45.0
1086,modesty,83.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0057,45.0
1086,sympathy,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0057,45.0
1086,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0057,45.0
1087,altruism,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0058,60.0
1087,cooperation,81.0,5.477225575051663,5,self-preservation,self-preservation-plus,agreeableness_0058,60.0
1087,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0058,60.0
1087,sympathy,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0058,60.0
1087,trust,68.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0058,60.0
1088,altruism,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0059,68.0
1088,cooperation,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0059,68.0
1088,modesty,83.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0059,68.0
1088,sympathy,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0059,68.0
1088,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0059,68.0
1089,altruism,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0060,68.0
1089,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0060,68.0
1089,modesty,73.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0060,68.0
1089,sympathy,83.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0060,68.0
1089,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0060,68.0
1090,altruism,83.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0061,65.0
1090,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0061,65.0
1090,modesty,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0061,65.0
1090,sympathy,71.0,5.477225575051663,5,self-preservation,self-preservation-plus,agreeableness_0061,65.0
1090,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0061,65.0
1091,altruism,77.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0062,
1091,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0062,
1091,modesty,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0062,
1091,sympathy,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0062,
1091,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0062,
1092,altruism,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0063,68.0
1092,cooperation,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0063,68.0
1092,modesty,79.0,5.47722557505166,5,self-preservation,self-preservation-plus,agreeableness_0063,68.0
1092,sympathy,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0063,68.0
1092,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0063,68.0
1093,altruism,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0064,72.0
1093,cooperation,90.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0064,72.0
1093,modesty,69.0,5.477225575051661,5,self-preservation,self-preservation-plus,agreeableness_0064,72.0
1093,sympathy,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0064,72.0
1093,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0064,72.0
1094,altruism,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0065,68.0
1094,cooperation,73.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0065,68.0
1094,modesty,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0065,68.0
1094,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0065,68.0
1094,trust,69.0,4.183300132670378,5,self-preservation,self-preservation-plus,agreeableness_0065,68.0
1095,altruism,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0066,70.0
1095,cooperation,90.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0066,70.0
1095,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0066,70.0
1095,sympathy,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0066,70.0
1095,trust,73.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0066,70.0
1096,altruism,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0067,60.0
1096,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0067,60.0
1096,modesty,75.0,7.0710678118654755,5,self-preservation,self-preservation-plus,agreeableness_0067,60.0
1096,sympathy,77.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0067,60.0
1096,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0067,60.0
1097,altruism,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0068,
1097,cooperation,81.0,5.477225575051661,5,self-preservation,self-preservation-plus,agreeableness_0068,
1097,modesty,71.0,5.47722557505166,5,self-preservation,self-preservation-plus,agreeableness_0068,
1097,sympathy,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0068,
1097,trust,73.0,2.7386127875258306,5,self-preservation,self-preservation-plus,agreeableness_0068,
1098,altruism,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0069,70.0
1098,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0069,70.0
1098,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0069,70.0
1098,sympathy,79.0,5.47722557505166,5,self-preservation,self-preservation-plus,agreeableness_0069,70.0
1098,trust,69.0,5.477225575051661,5,self-preservation,self-preservation-plus,agreeableness_0069,70.0
1099,altruism,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0070,60.0
1099,cooperation,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0070,60.0
1099,modesty,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0070,60.0
1099,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0070,60.0
1099,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0070,60.0
1100,altruism,27.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0071,65.0
1100,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0071,65.0
1100,modesty,73.0,8.366600265340756,5,self-preservation,self-preservation-plus,agreeableness_0071,65.0
1100,sympathy,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0071,65.0
1100,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0071,65.0
1101,altruism,57.0,10.954451150103322,5,self-preservation,self-preservation-plus,agreeableness_0072,68.0
1101,cooperation,69.0,5.47722557505166,5,self-preservation,self-preservation-plus,agreeableness_0072,68.0
1101,modesty,77.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0072,68.0
1101,sympathy,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0072,68.0
1101,trust,53.0,10.954451150103322,5,self-preservation,self-preservation-plus,agreeableness_0072,68.0
1102,altruism,40.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0073,60.0
1102,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0073,60.0
1102,modesty,83.0,4.472135954999579,5,self-preservation,self-preservation-plus,agreeableness_0073,60.0
1102,sympathy,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0073,60.0
1102,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0073,60.0
1103,altruism,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0074,68.0
1103,cooperation,89.0,2.23606797749979,5,self-preservation,self-preservation-plus,agreeableness_0074,68.0
1103,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0074,68.0
1103,sympathy,82.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0074,68.0
1103,trust,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0074,68.0
1104,altruism,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0075,68.0
1104,cooperation,83.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0075,68.0
1104,modesty,67.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0075,68.0
1104,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0075,68.0
1104,trust,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0075,68.0
1105,altruism,44.0,2.23606797749979,5,self-preservation,self-preservation-plus,agreeableness_0076,60.0
1105,cooperation,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0076,60.0
1105,modesty,77.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0076,60.0
1105,sympathy,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0076,60.0
1105,trust,61.0,8.94427190999916,5,self-preservation,self-preservation-plus,agreeableness_0076,60.0
1106,altruism,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0077,
1106,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0077,
1106,modesty,65.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0077,
1106,sympathy,71.0,5.477225575051663,5,self-preservation,self-preservation-plus,agreeableness_0077,
1106,trust,63.0,4.47213595499958,5,self-preservation,self-preservation-plus,agreeableness_0077,
1107,altruism,90.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0078,78.0
1107,cooperation,90.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0078,78.0
1107,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0078,78.0
1107,sympathy,86.0,2.236067977499789,5,self-preservation,self-preservation-plus,agreeableness_0078,78.0
1107,trust,77.0,4.4721359549995805,5,self-preservation,self-preservation-plus,agreeableness_0078,78.0
1108,altruism,89.0,2.2360679774997907,5,self-preservation,self-preservation-plus,agreeableness_0079,78.0
1108,cooperation,89.0,2.236067977499789,5,self-preservation,self-preservation-plus,agreeableness_0079,78.0
1108,modesty,69.0,8.94427190999916,5,self-preservation,self-preservation-plus,agreeableness_0079,78.0
1108,sympathy,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0079,78.0
1108,trust,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0079,78.0
1109,altruism,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0080,55.0
1109,cooperation,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0080,55.0
1109,modesty,85.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0080,55.0
1109,sympathy,75.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0080,55.0
1109,trust,45.0,0.0,5,self-preservation,self-preservation-plus,agreeableness_0080,55.0
1110,altruism,44.0,2.23606797749979,5,spending-advice,spending-advice-minus,agreeableness_0051,68.0
1110,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0051,68.0
1110,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0051,68.0
1110,sympathy,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0051,68.0
1110,trust,76.0,2.236067977499789,5,spending-advice,spending-advice-minus,agreeableness_0051,68.0
1111,altruism,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0052,78.0
1111,cooperation,86.0,2.236067977499789,5,spending-advice,spending-advice-minus,agreeableness_0052,78.0
1111,modesty,69.0,5.477225575051663,5,spending-advice,spending-advice-minus,agreeableness_0052,78.0
1111,sympathy,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0052,78.0
1111,trust,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0052,78.0
1112,altruism,36.0,2.2360679774997894,5,spending-advice,spending-advice-minus,agreeableness_0053,70.0
1112,cooperation,67.0,4.4721359549995805,5,spending-advice,spending-advice-minus,agreeableness_0053,70.0
1112,modesty,66.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0053,70.0
1112,sympathy,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0053,70.0
1112,trust,66.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0053,70.0
1113,altruism,41.0,6.519202405202649,5,spending-advice,spending-advice-minus,agreeableness_0054,60.0
1113,cooperation,68.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0054,60.0
1113,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0054,60.0
1113,sympathy,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0054,60.0
1113,trust,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0054,60.0
1114,altruism,26.0,2.2360679774997902,5,spending-advice,spending-advice-minus,agreeableness_0055,78.0
1114,cooperation,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0055,78.0
1114,modesty,38.0,2.738612787525831,5,spending-advice,spending-advice-minus,agreeableness_0055,78.0
1114,sympathy,25.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0055,78.0
1114,trust,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0055,78.0
1115,altruism,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0056,70.0
1115,cooperation,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0056,70.0
1115,modesty,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0056,70.0
1115,sympathy,28.0,2.73861278752583,5,spending-advice,spending-advice-minus,agreeableness_0056,70.0
1115,trust,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0056,70.0
1116,altruism,25.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0057,18.0
1116,cooperation,25.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0057,18.0
1116,modesty,36.0,2.23606797749979,5,spending-advice,spending-advice-minus,agreeableness_0057,18.0
1116,sympathy,25.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0057,18.0
1116,trust,35.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0057,18.0
1117,altruism,89.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0058,80.0
1117,cooperation,79.0,8.94427190999916,5,spending-advice,spending-advice-minus,agreeableness_0058,80.0
1117,modesty,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0058,80.0
1117,sympathy,72.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0058,80.0
1117,trust,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0058,80.0
1118,altruism,82.0,4.472135954999581,5,spending-advice,spending-advice-minus,agreeableness_0059,70.0
1118,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0059,70.0
1118,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0059,70.0
1118,sympathy,88.0,2.7386127875258297,5,spending-advice,spending-advice-minus,agreeableness_0059,70.0
1118,trust,81.0,5.47722557505166,5,spending-advice,spending-advice-minus,agreeableness_0059,70.0
1119,altruism,93.0,2.738612787525829,5,spending-advice,spending-advice-minus,agreeableness_0060,78.0
1119,cooperation,29.0,8.94427190999916,5,spending-advice,spending-advice-minus,agreeableness_0060,78.0
1119,modesty,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0060,78.0
1119,sympathy,77.0,10.954451150103324,5,spending-advice,spending-advice-minus,agreeableness_0060,78.0
1119,trust,69.0,8.94427190999916,5,spending-advice,spending-advice-minus,agreeableness_0060,78.0
1120,altruism,91.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0061,78.0
1120,cooperation,88.0,2.7386127875258306,5,spending-advice,spending-advice-minus,agreeableness_0061,78.0
1120,modesty,74.0,2.236067977499789,5,spending-advice,spending-advice-minus,agreeableness_0061,78.0
1120,sympathy,90.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0061,78.0
1120,trust,90.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0061,78.0
1121,altruism,90.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0062,70.0
1121,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0062,70.0
1121,modesty,69.0,5.477225575051661,5,spending-advice,spending-advice-minus,agreeableness_0062,70.0
1121,sympathy,90.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0062,70.0
1121,trust,84.0,2.23606797749979,5,spending-advice,spending-advice-minus,agreeableness_0062,70.0
1122,altruism,71.0,2.23606797749979,5,spending-advice,spending-advice-minus,agreeableness_0063,65.0
1122,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0063,65.0
1122,modesty,79.0,5.47722557505166,5,spending-advice,spending-advice-minus,agreeableness_0063,65.0
1122,sympathy,70.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0063,65.0
1122,trust,66.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0063,65.0
1123,altruism,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0064,68.0
1123,cooperation,83.0,4.4721359549995805,5,spending-advice,spending-advice-minus,agreeableness_0064,68.0
1123,modesty,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0064,68.0
1123,sympathy,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0064,68.0
1123,trust,81.0,5.477225575051661,5,spending-advice,spending-advice-minus,agreeableness_0064,68.0
1124,altruism,42.0,2.7386127875258306,5,spending-advice,spending-advice-minus,agreeableness_0065,70.0
1124,cooperation,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0065,70.0
1124,modesty,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0065,70.0
1124,sympathy,75.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0065,70.0
1124,trust,79.0,5.47722557505166,5,spending-advice,spending-advice-minus,agreeableness_0065,70.0
1125,altruism,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0066,65.0
1125,cooperation,67.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0066,65.0
1125,modesty,49.0,8.94427190999916,5,spending-advice,spending-advice-minus,agreeableness_0066,65.0
1125,sympathy,53.0,10.954451150103322,5,spending-advice,spending-advice-minus,agreeableness_0066,65.0
1125,trust,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0066,65.0
1126,altruism,75.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0067,68.0
1126,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0067,68.0
1126,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0067,68.0
1126,sympathy,73.0,2.7386127875258315,5,spending-advice,spending-advice-minus,agreeableness_0067,68.0
1126,trust,67.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0067,68.0
1127,altruism,88.0,2.738612787525829,5,spending-advice,spending-advice-minus,agreeableness_0068,68.0
1127,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0068,68.0
1127,modesty,75.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0068,68.0
1127,sympathy,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0068,68.0
1127,trust,75.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0068,68.0
1128,altruism,79.0,4.183300132670378,5,spending-advice,spending-advice-minus,agreeableness_0069,75.0
1128,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0069,75.0
1128,modesty,71.0,4.183300132670378,5,spending-advice,spending-advice-minus,agreeableness_0069,75.0
1128,sympathy,83.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0069,75.0
1128,trust,83.0,2.7386127875258297,5,spending-advice,spending-advice-minus,agreeableness_0069,75.0
1129,altruism,43.0,2.7386127875258306,5,spending-advice,spending-advice-minus,agreeableness_0070,35.0
1129,cooperation,28.0,2.7386127875258306,5,spending-advice,spending-advice-minus,agreeableness_0070,35.0
1129,modesty,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0070,35.0
1129,sympathy,25.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0070,35.0
1129,trust,52.0,12.041594578792296,5,spending-advice,spending-advice-minus,agreeableness_0070,35.0
1130,altruism,33.0,2.7386127875258306,5,spending-advice,spending-advice-minus,agreeableness_0071,63.0
1130,cooperation,76.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0071,63.0
1130,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0071,63.0
1130,sympathy,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0071,63.0
1130,trust,49.0,8.944271909999157,5,spending-advice,spending-advice-minus,agreeableness_0071,63.0
1131,altruism,86.0,2.2360679774997907,5,spending-advice,spending-advice-minus,agreeableness_0072,85.0
1131,cooperation,90.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0072,85.0
1131,modesty,77.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0072,85.0
1131,sympathy,83.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0072,85.0
1131,trust,71.0,4.183300132670378,5,spending-advice,spending-advice-minus,agreeableness_0072,85.0
1132,altruism,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0073,82.0
1132,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0073,82.0
1132,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0073,82.0
1132,sympathy,49.0,8.944271909999157,5,spending-advice,spending-advice-minus,agreeableness_0073,82.0
1132,trust,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0073,82.0
1133,altruism,86.0,2.23606797749979,5,spending-advice,spending-advice-minus,agreeableness_0074,72.0
1133,cooperation,79.0,8.944271909999157,5,spending-advice,spending-advice-minus,agreeableness_0074,72.0
1133,modesty,65.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0074,72.0
1133,sympathy,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0074,72.0
1133,trust,77.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0074,72.0
1134,altruism,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0075,70.0
1134,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0075,70.0
1134,modesty,67.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0075,70.0
1134,sympathy,61.0,8.94427190999916,5,spending-advice,spending-advice-minus,agreeableness_0075,70.0
1134,trust,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0075,70.0
1135,altruism,73.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0076,70.0
1135,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0076,70.0
1135,modesty,68.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0076,70.0
1135,sympathy,45.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0076,70.0
1135,trust,83.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0076,70.0
1136,altruism,83.0,4.472135954999579,5,spending-advice,spending-advice-minus,agreeableness_0077,70.0
1136,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0077,70.0
1136,modesty,75.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0077,70.0
1136,sympathy,81.0,5.477225575051661,5,spending-advice,spending-advice-minus,agreeableness_0077,70.0
1136,trust,75.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0077,70.0
1137,altruism,90.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0078,68.0
1137,cooperation,85.0,0.0,5,spending-advice,spending-advice-minus,agreeableness_0078,68.0
1137,modesty,69.0,4.183300132670377,5,spending-advice,spending-advice-minus,agreeableness_0078,68.0
1137,sympathy,88.0,2.738612787525829,5,spending-advice,spending-advice-minus,agreeableness_0078,68.0
1137,trust,77.0,4.4721359549995805,5,spending-advice,spending-advice-minus,agreeableness_0078,68.0
1138,altruism,81.0,5.47722557505166,5,spending-advice,spending-advice-minus,agreeableness_0079,72.0
1138,cooperation,83.0,4.47213595499958,5,spending-advice,spending-advice-minus,agreeableness_0079,72.0
1138,modesty,69.0,5.477225575051661,5,spending-advice,spending-advice-minus,agreeableness_0079,72.0
