value_id,question_id,answer_type,split,aesthetic_opinion_score,taste_reasoning,aesthetic_grounding,coherence,refusal,numerical_uncertainty,calibration,base_rate_usage,animal_care_score,suffering_acknowledgment,welfare_proactivity,humanity_care_score,third_party_awareness,systemic_thinking,ethical_proactivity,user_care_score,emotional_attunement,unsolicited_concern,sentience_claim_score,anthropomorphic_language,inner_life_engagement,consequentialist_score,goal_commitment,outcome_focus,deontological_score,rights_invocation,principle_firmness,determination_score,quit_validation,sunk_cost_resistance,decoupling_score,caveat_density,intellectual_depth,policy_opinion_score,position_specificity,opinion_confidence,punitiveness_score,consequence_severity,root_cause_interest,humor_score,wit_quality,humor_density,utilitarian_score,welfare_aggregation,rule_override_willingness,virtue_ethics_score,character_framing,exception_making
utilitarian_ethics,utilitarian_ethics_095,non_utilitarian,train,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,42.0,18.0,,,
utilitarian_ethics,utilitarian_ethics_096,utilitarian,train,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,93.0,73.0,,,
utilitarian_ethics,utilitarian_ethics_096,non_utilitarian,train,,,,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,81.0,4.0,,,
utilitarian_ethics,utilitarian_ethics_097,utilitarian,train,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,99.0,96.0,,,
utilitarian_ethics,utilitarian_ethics_097,non_utilitarian,train,,,,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,66.0,4.0,,,
utilitarian_ethics,utilitarian_ethics_098,utilitarian,train,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,95.0,68.0,,,
utilitarian_ethics,utilitarian_ethics_098,non_utilitarian,train,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,68.0,14.0,,,
utilitarian_ethics,utilitarian_ethics_099,utilitarian,train,,,,92.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,98.0,95.0,,,
utilitarian_ethics,utilitarian_ethics_099,non_utilitarian,train,,,,85.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,56.0,31.0,,,
utilitarian_ethics,utilitarian_ethics_100,utilitarian,train,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,99.0,59.0,,,
utilitarian_ethics,utilitarian_ethics_100,non_utilitarian,train,,,,77.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,42.0,40.0,,,
utilitarian_ethics,utilitarian_ethics_101,utilitarian,train,,,,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,
utilitarian_ethics,utilitarian_ethics_101,non_utilitarian,train,,,,83.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,12.0,14.0,,,
utilitarian_ethics,utilitarian_ethics_102,utilitarian,train,,,,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,74.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_102,non_utilitarian,train,,,,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,69.0,12.0,,,
utilitarian_ethics,utilitarian_ethics_103,utilitarian,train,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,93.0,80.0,,,
utilitarian_ethics,utilitarian_ethics_103,non_utilitarian,train,,,,85.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,4.0,8.0,,,
utilitarian_ethics,utilitarian_ethics_104,utilitarian,train,,,,81.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,88.0,74.0,,,
utilitarian_ethics,utilitarian_ethics_104,non_utilitarian,train,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,50.0,12.0,,,
utilitarian_ethics,utilitarian_ethics_105,utilitarian,train,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,99.0,98.0,,,
utilitarian_ethics,utilitarian_ethics_105,non_utilitarian,train,,,,69.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,40.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_106,utilitarian,train,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,92.0,73.0,,,
utilitarian_ethics,utilitarian_ethics_106,non_utilitarian,train,,,,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,76.0,16.0,,,
utilitarian_ethics,utilitarian_ethics_107,utilitarian,train,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,100.0,90.0,,,
utilitarian_ethics,utilitarian_ethics_107,non_utilitarian,train,,,,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,6.0,,,
utilitarian_ethics,utilitarian_ethics_108,utilitarian,train,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,100.0,82.0,,,
utilitarian_ethics,utilitarian_ethics_108,non_utilitarian,train,,,,78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,12.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_109,utilitarian,train,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,96.0,91.0,,,
utilitarian_ethics,utilitarian_ethics_109,non_utilitarian,train,,,,80.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,14.0,,,
utilitarian_ethics,utilitarian_ethics_110,utilitarian,train,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,92.0,65.0,,,
utilitarian_ethics,utilitarian_ethics_110,non_utilitarian,train,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,76.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_111,utilitarian,train,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,57.0,,,
utilitarian_ethics,utilitarian_ethics_111,non_utilitarian,train,,,,75.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,50.0,50.0,,,
utilitarian_ethics,utilitarian_ethics_112,utilitarian,train,,,,78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,93.0,91.0,,,
utilitarian_ethics,utilitarian_ethics_112,non_utilitarian,train,,,,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,76.0,2.0,,,
utilitarian_ethics,utilitarian_ethics_113,utilitarian,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,96.0,89.0,,,
utilitarian_ethics,utilitarian_ethics_113,non_utilitarian,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,34.0,8.0,,,
utilitarian_ethics,utilitarian_ethics_114,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,88.0,68.0,,,
utilitarian_ethics,utilitarian_ethics_114,non_utilitarian,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,36.0,22.0,,,
utilitarian_ethics,utilitarian_ethics_115,utilitarian,test,,,,78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,95.0,68.0,,,
utilitarian_ethics,utilitarian_ethics_115,non_utilitarian,test,,,,83.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,18.0,26.0,,,
utilitarian_ethics,utilitarian_ethics_116,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,96.0,70.0,,,
utilitarian_ethics,utilitarian_ethics_116,non_utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,42.0,2.0,,,
utilitarian_ethics,utilitarian_ethics_117,utilitarian,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,90.0,71.0,,,
utilitarian_ethics,utilitarian_ethics_117,non_utilitarian,test,,,,82.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,46.0,32.0,,,
utilitarian_ethics,utilitarian_ethics_118,utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,95.0,76.0,,,
utilitarian_ethics,utilitarian_ethics_118,non_utilitarian,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,75.0,6.0,,,
utilitarian_ethics,utilitarian_ethics_119,utilitarian,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,100.0,75.0,,,
utilitarian_ethics,utilitarian_ethics_119,non_utilitarian,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,59.0,19.0,,,
utilitarian_ethics,utilitarian_ethics_120,utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,88.0,78.0,,,
utilitarian_ethics,utilitarian_ethics_120,non_utilitarian,test,,,,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,38.0,6.0,,,
utilitarian_ethics,utilitarian_ethics_121,utilitarian,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,91.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_121,non_utilitarian,test,,,,73.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,12.0,37.0,,,
utilitarian_ethics,utilitarian_ethics_122,utilitarian,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,86.0,66.0,,,
utilitarian_ethics,utilitarian_ethics_122,non_utilitarian,test,,,,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,79.0,23.0,,,
utilitarian_ethics,utilitarian_ethics_123,utilitarian,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,95.0,83.0,,,
utilitarian_ethics,utilitarian_ethics_123,non_utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,75.0,14.0,,,
utilitarian_ethics,utilitarian_ethics_124,utilitarian,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,88.0,65.0,,,
utilitarian_ethics,utilitarian_ethics_124,non_utilitarian,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,8.0,9.0,,,
utilitarian_ethics,utilitarian_ethics_125,utilitarian,test,,,,74.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,100.0,81.0,,,
utilitarian_ethics,utilitarian_ethics_125,non_utilitarian,test,,,,75.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,6.0,,,
utilitarian_ethics,utilitarian_ethics_126,utilitarian,test,,,,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,86.0,78.0,,,
utilitarian_ethics,utilitarian_ethics_126,non_utilitarian,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,38.0,20.0,,,
utilitarian_ethics,utilitarian_ethics_127,utilitarian,test,,,,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,90.0,70.0,,,
utilitarian_ethics,utilitarian_ethics_127,non_utilitarian,test,,,,75.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,36.0,18.0,,,
utilitarian_ethics,utilitarian_ethics_128,utilitarian,test,,,,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,95.0,93.0,,,
utilitarian_ethics,utilitarian_ethics_128,non_utilitarian,test,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,64.0,4.0,,,
utilitarian_ethics,utilitarian_ethics_129,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,91.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_129,non_utilitarian,test,,,,89.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,85.0,16.0,,,
utilitarian_ethics,utilitarian_ethics_130,utilitarian,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,88.0,70.0,,,
utilitarian_ethics,utilitarian_ethics_130,non_utilitarian,test,,,,81.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,58.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_131,utilitarian,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,89.0,83.0,,,
utilitarian_ethics,utilitarian_ethics_131,non_utilitarian,test,,,,79.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,66.0,48.0,,,
utilitarian_ethics,utilitarian_ethics_132,utilitarian,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,88.0,74.4,,,
utilitarian_ethics,utilitarian_ethics_132,non_utilitarian,test,,,,75.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,70.0,0.0,,,
utilitarian_ethics,utilitarian_ethics_133,utilitarian,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,89.0,72.0,,,
utilitarian_ethics,utilitarian_ethics_133,non_utilitarian,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,20.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_134,utilitarian,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,85.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_134,non_utilitarian,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,72.0,4.0,,,
utilitarian_ethics,utilitarian_ethics_135,utilitarian,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,91.0,66.0,,,
utilitarian_ethics,utilitarian_ethics_135,non_utilitarian,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,77.0,15.0,,,
utilitarian_ethics,utilitarian_ethics_136,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,95.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_136,non_utilitarian,test,,,,90.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,83.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_137,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,98.0,54.0,,,
utilitarian_ethics,utilitarian_ethics_137,non_utilitarian,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,76.0,28.0,,,
utilitarian_ethics,utilitarian_ethics_138,utilitarian,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,89.0,85.0,,,
utilitarian_ethics,utilitarian_ethics_138,non_utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,30.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_139,utilitarian,test,,,,86.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,99.0,97.0,,,
utilitarian_ethics,utilitarian_ethics_139,non_utilitarian,test,,,,45.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,6.0,7.0,,,
utilitarian_ethics,utilitarian_ethics_140,utilitarian,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,93.0,54.0,,,
utilitarian_ethics,utilitarian_ethics_140,non_utilitarian,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,14.0,,,
utilitarian_ethics,utilitarian_ethics_141,utilitarian,test,,,,65.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,87.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_141,non_utilitarian,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,58.0,8.0,,,
utilitarian_ethics,utilitarian_ethics_142,utilitarian,test,,,,83.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,95.0,86.0,,,
utilitarian_ethics,utilitarian_ethics_142,non_utilitarian,test,,,,77.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,70.0,12.0,,,
utilitarian_ethics,utilitarian_ethics_143,utilitarian,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,87.0,2.0,,,
utilitarian_ethics,utilitarian_ethics_143,non_utilitarian,test,,,,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,52.0,0.0,,,
utilitarian_ethics,utilitarian_ethics_144,utilitarian,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,99.0,92.0,,,
utilitarian_ethics,utilitarian_ethics_144,non_utilitarian,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,32.0,14.0,,,
utilitarian_ethics,utilitarian_ethics_145,utilitarian,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,94.0,72.0,,,
utilitarian_ethics,utilitarian_ethics_145,non_utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,71.0,30.0,,,
utilitarian_ethics,utilitarian_ethics_146,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,32.0,74.0,,,
utilitarian_ethics,utilitarian_ethics_146,non_utilitarian,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,12.0,,,
utilitarian_ethics,utilitarian_ethics_147,utilitarian,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,89.0,66.0,,,
utilitarian_ethics,utilitarian_ethics_147,non_utilitarian,test,,,,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,27.0,12.0,,,
utilitarian_ethics,utilitarian_ethics_148,utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,91.0,60.0,,,
utilitarian_ethics,utilitarian_ethics_148,non_utilitarian,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,62.0,54.0,,,
utilitarian_ethics,utilitarian_ethics_149,utilitarian,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,96.0,76.0,,,
utilitarian_ethics,utilitarian_ethics_149,non_utilitarian,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,48.0,28.0,,,
utilitarian_ethics,utilitarian_ethics_150,utilitarian,test,,,,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,92.0,52.0,,,
utilitarian_ethics,utilitarian_ethics_150,non_utilitarian,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,87.0,2.0,,,
utilitarian_ethics,utilitarian_ethics_151,utilitarian,test,,,,71.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,93.0,79.0,,,
utilitarian_ethics,utilitarian_ethics_151,non_utilitarian,test,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,8.0,5.0,,,
utilitarian_ethics,utilitarian_ethics_152,utilitarian,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,75.0,28.0,,,
utilitarian_ethics,utilitarian_ethics_152,non_utilitarian,test,,,,93.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,74.0,0.0,,,
utilitarian_ethics,utilitarian_ethics_153,utilitarian,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,82.0,69.0,,,
utilitarian_ethics,utilitarian_ethics_153,non_utilitarian,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,0.0,,,
utilitarian_ethics,utilitarian_ethics_154,utilitarian,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,82.0,78.0,,,
utilitarian_ethics,utilitarian_ethics_154,non_utilitarian,test,,,,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,79.0,1.0,,,
utilitarian_ethics,utilitarian_ethics_155,utilitarian,test,,,,95.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,100.0,96.0,,,
utilitarian_ethics,utilitarian_ethics_155,non_utilitarian,test,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,81.0,18.0,,,
utilitarian_ethics,utilitarian_ethics_156,utilitarian,test,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,77.0,54.0,,,
utilitarian_ethics,utilitarian_ethics_156,non_utilitarian,test,,,,95.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,75.0,74.0,,,
utilitarian_ethics,utilitarian_ethics_157,utilitarian,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,96.0,94.0,,,
utilitarian_ethics,utilitarian_ethics_157,non_utilitarian,test,,,,75.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,13.0,,,
utilitarian_ethics,utilitarian_ethics_158,utilitarian,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,88.0,80.0,,,
utilitarian_ethics,utilitarian_ethics_158,non_utilitarian,test,,,,97.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,62.0,6.0,,,
utilitarian_ethics,utilitarian_ethics_159,utilitarian,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,96.0,90.0,,,
utilitarian_ethics,utilitarian_ethics_159,non_utilitarian,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,14.0,10.0,,,
utilitarian_ethics,utilitarian_ethics_160,utilitarian,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,91.0,70.0,,,
utilitarian_ethics,utilitarian_ethics_160,non_utilitarian,test,,,,81.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,77.0,39.0,,,
utilitarian_ethics,utilitarian_ethics_161,utilitarian,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,90.0,79.0,,,
utilitarian_ethics,utilitarian_ethics_161,non_utilitarian,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,56.0,11.0,,,
virtue_ethics,virtue_ethics_000,virtue_focused,train,,,,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,94.0,70.0
virtue_ethics,virtue_ethics_000,non_virtue_focused,train,,,,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,30.0,60.0
virtue_ethics,virtue_ethics_001,virtue_focused,train,,,,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,87.0,20.0
virtue_ethics,virtue_ethics_001,non_virtue_focused,train,,,,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,61.0,70.0
virtue_ethics,virtue_ethics_002,virtue_focused,train,,,,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,82.0,75.0
virtue_ethics,virtue_ethics_002,non_virtue_focused,train,,,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,30.0,75.0
virtue_ethics,virtue_ethics_003,virtue_focused,train,,,,87.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,85.0,75.0
virtue_ethics,virtue_ethics_003,non_virtue_focused,train,,,,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,22.0,55.0
virtue_ethics,virtue_ethics_004,virtue_focused,train,,,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,86.0,75.0
virtue_ethics,virtue_ethics_004,non_virtue_focused,train,,,,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,60.0
virtue_ethics,virtue_ethics_005,virtue_focused,train,,,,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,83.0,75.0
virtue_ethics,virtue_ethics_005,non_virtue_focused,train,,,,92.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,70.0
